precipitation,temp_max,temp_min,wind,temp_range,weather_label,weather
2.8,8.9,6.1,1.6,2.8000000000000007,2,rain
13.0,9.4,6.7,3.1,2.7,2,rain
3.0,11.1,7.2,4.3,3.8999999999999995,2,rain
19.6,12.8,6.7,5.5,6.1000000000000005,2,rain
0.0,12.8,10.0,5.2,2.8000000000000007,4,sun
0.0,10.6,6.1,1.5,4.5,4,sun
20.6,12.2,5.0,3.8,7.199999999999999,2,rain
5.3,7.199999999999999,3.9000000000000004,1.8,3.3000000000000007,2,rain
0.0,7.800000000000001,2.8000000000000007,2.2,5.0,1,fog
0.0,5.6,1.7000000000000002,1.1999999999999997,3.8999999999999995,1,fog
3.3,9.4,4.4,4.9,5.0,2,rain
4.1,6.699999999999999,2.8000000000000007,1.8,3.9000000000000004,2,rain
0.0,6.1,0.5999999999999996,4.3,5.5,1,fog
0.0,3.3000000000000007,-2.0999999999999996,3.6,5.4,4,sun
0.0,3.3000000000000007,-2.6999999999999993,3.0,6.0,4,sun
0.0,5.6,-3.1999999999999993,1.1999999999999997,8.8,4,sun
1.5,5.6,0.0,2.3,5.6,2,rain
0.0,5.0,1.7000000000000002,1.7,3.3,1,fog
10.2,10.6,3.3,4.5,7.3,2,rain
8.1,12.2,9.4,6.4,2.799999999999999,2,rain
0.0,12.2,6.1,1.3,6.1,1,fog
0.0,7.800000000000001,5.6,1.6,2.2,1,fog
0.0,7.800000000000001,1.7000000000000002,2.6,6.1,1,fog
0.2999999999999998,10.0,3.3,0.6000000000000001,6.7,2,rain
5.8,7.800000000000001,6.1,0.5,1.7000000000000002,2,rain
1.5,9.4,7.2,1.1,2.2,2,rain
0.0,11.1,4.4,1.6,6.699999999999999,1,fog
0.0,9.4,2.8000000000000007,2.7,6.6000000000000005,1,fog
0.0,6.1,0.5999999999999996,2.8,5.5,1,fog
9.7,7.800000000000001,1.0999999999999988,3.2,6.699999999999999,2,rain
0.0,11.7,5.6,4.5,6.1,1,fog
26.2,13.3,3.3,2.8,10.0,2,rain
21.3,13.9,7.2,6.6,6.7,2,rain
0.5,10.0,6.1,2.8,3.9000000000000004,2,rain
0.0,10.0,3.3,3.0,6.7,1,fog
0.0,7.199999999999999,-0.5,1.3,7.7,1,fog
0.7999999999999998,9.4,6.1,1.3,3.3000000000000007,2,rain
5.8,12.2,8.3,2.6,3.8999999999999986,2,rain
0.5,14.4,11.1,3.3,3.3000000000000007,2,rain
0.0,17.2,7.2,1.4,10.0,1,fog
0.0,16.1,6.1,2.2,10.000000000000002,1,fog
0.7999999999999998,11.1,8.3,2.0,2.799999999999999,2,rain
0.0,12.2,5.0,1.8,7.199999999999999,1,fog
0.0,12.2,3.3,2.9,8.899999999999999,4,sun
0.0,8.3,1.0999999999999988,0.8000000000000003,7.200000000000001,1,fog
0.0,7.199999999999999,3.3,1.9,3.9000000000000004,1,fog
1.5,9.4,4.4,2.6,5.0,2,rain
7.4,11.1,5.0,4.0,6.1,2,rain
1.3,10.0,5.6,1.9,4.4,2,rain
8.4,10.6,4.4,1.7,6.199999999999999,2,rain
26.2,13.3,8.3,4.6,5.0,2,rain
17.3,14.4,10.0,4.5,4.4,2,rain
23.6,12.2,9.4,4.6,2.799999999999999,2,rain
3.6,15.0,8.3,3.9,6.699999999999999,2,rain
6.1,13.3,8.3,2.5,5.0,2,rain
0.2999999999999998,12.8,8.3,4.0,4.5,2,rain
0.0,12.8,5.6,1.0,7.200000000000001,1,fog
1.0000000000000002,16.7,9.4,2.1,7.299999999999999,2,rain
0.0,15.6,6.7,1.7,8.899999999999999,1,fog
0.2999999999999998,14.4,6.7,2.9,7.7,2,rain
0.0,12.2,3.9000000000000004,4.8,8.299999999999999,4,sun
0.0,15.0,5.6,6.6,9.4,1,fog
0.0,16.1,4.4,4.0,11.700000000000001,4,sun
0.0,12.2,4.4,2.6,7.799999999999999,4,sun
4.6,10.6,8.3,2.2,2.299999999999999,2,rain
0.7999999999999998,11.1,7.2,0.8999999999999999,3.8999999999999995,2,rain
0.0,12.2,5.6,4.5,6.6,4,sun
0.0,11.7,3.3,4.2,8.399999999999999,4,sun
0.0,12.8,0.5999999999999996,1.4,12.200000000000001,4,sun
0.0,11.1,2.2,1.5,8.899999999999999,4,sun
4.1,10.0,6.7,1.0,3.3,2,rain
9.4,11.7,7.8,1.4,3.8999999999999995,2,rain
18.3,10.0,6.7,4.0,3.3,2,rain
0.0,12.2,3.3,5.1,8.899999999999999,4,sun
0.0,11.1,1.0999999999999988,2.2,10.0,4,sun
0.0,11.1,4.4,4.8,6.699999999999999,4,sun
0.0,10.6,0.0,2.1,10.6,4,sun
0.0,12.8,-0.5,1.8,13.3,4,sun
0.0,13.3,2.8000000000000007,1.3,10.5,4,sun
0.0,15.0,3.3,1.4,11.7,4,sun
0.0,16.7,3.9000000000000004,2.7,12.799999999999999,1,fog
0.0,17.2,3.9000000000000004,1.7,13.299999999999999,1,fog
0.0,14.4,4.4,1.8,10.0,1,fog
0.7999999999999998,13.3,5.0,2.6,8.3,2,rain
2.5,14.4,8.9,3.1,5.5,2,rain
0.0,17.8,9.4,3.2,8.4,4,sun
2.0,17.2,7.8,2.2,9.399999999999999,2,rain
17.0,13.9,9.4,3.8,4.5,2,rain
32.380000000000024,10.6,6.1,4.2,4.5,2,rain
1.0000000000000002,13.9,6.1,3.0,7.800000000000001,2,rain
0.7999999999999998,13.3,4.4,2.6,8.9,2,rain
0.0,15.6,7.2,2.5,8.399999999999999,4,sun
0.0,15.6,8.3,1.9,7.299999999999999,4,sun
4.1,13.9,8.9,1.9,5.0,2,rain
3.8,13.3,8.3,4.7,5.0,2,rain
1.0000000000000002,11.7,6.1,2.3,5.6,2,rain
8.1,11.1,5.6,2.8,5.5,2,rain
7.6,12.8,6.1,3.9,6.700000000000001,2,rain
5.1,14.4,7.2,4.4,7.2,2,rain
0.0,20.6,10.0,2.2,10.600000000000001,4,sun
1.0000000000000002,18.3,8.9,4.0,9.4,2,rain
0.0,15.6,9.4,5.7,6.199999999999999,4,sun
0.0,15.6,8.9,3.0,6.699999999999999,4,sun
1.8,17.8,10.6,2.9,7.200000000000001,2,rain
1.0000000000000002,12.8,6.1,4.2,6.700000000000001,2,rain
5.1,12.8,5.6,3.2,7.200000000000001,2,rain
0.0,13.3,5.6,2.4,7.700000000000001,4,sun
1.5,11.1,5.0,3.6,6.1,2,rain
0.0,12.8,3.9000000000000004,1.7,8.9,4,sun
0.0,16.7,2.8000000000000007,2.4,13.899999999999999,4,sun
1.0000000000000002,13.9,6.7,3.5,7.2,2,rain
0.5,14.4,6.7,3.9,7.7,2,rain
0.0,17.2,6.1,1.7,11.1,4,sun
0.0,17.2,6.1,2.3,11.1,4,sun
10.9,13.9,7.8,4.6,6.1000000000000005,2,rain
0.0,11.7,5.6,6.5,6.1,4,sun
0.0,13.3,5.6,3.6,7.700000000000001,4,sun
14.0,11.7,3.9000000000000004,3.6,7.799999999999999,2,rain
3.3,11.7,2.8000000000000007,3.3,8.899999999999999,2,rain
0.0,13.9,3.3,2.4,10.600000000000001,4,sun
0.0,17.8,3.9000000000000004,3.1,13.9,4,sun
0.0,18.9,6.1,3.6,12.799999999999999,4,sun
0.0,18.9,8.3,3.9,10.599999999999998,4,sun
0.0,21.1,8.3,3.6,12.8,4,sun
0.0,22.8,7.8,2.6,15.0,4,sun
5.6,17.2,6.7,3.4,10.5,2,rain
0.0,15.6,5.0,2.3,10.6,4,sun
3.0,12.2,6.7,4.1,5.499999999999999,2,rain
3.3,12.2,6.1,5.0,6.1,2,rain
1.3,13.3,5.6,3.0,7.700000000000001,2,rain
0.0,15.6,4.4,2.7,11.2,1,fog
0.2999999999999998,25.0,10.6,2.3,14.4,2,rain
1.8,15.6,8.9,4.3,6.699999999999999,2,rain
0.0,16.1,7.2,4.7,8.900000000000002,4,sun
0.0,17.2,7.8,2.1,9.399999999999999,4,sun
0.0,18.3,8.9,3.7,9.4,4,sun
0.0,18.3,7.8,3.7,10.5,4,sun
0.0,20.6,7.8,2.6,12.8,4,sun
0.0,17.2,7.2,5.2,10.0,4,sun
6.1,14.4,7.2,5.1,7.2,2,rain
0.0,16.7,7.2,2.6,9.5,1,fog
0.0,20.6,6.1,3.0,14.500000000000002,4,sun
0.0,23.9,8.3,3.0,15.599999999999998,4,sun
0.0,26.7,9.4,2.6,17.299999999999997,4,sun
0.0,19.4,11.1,2.8,8.299999999999999,4,sun
0.0,13.9,10.0,2.5,3.9000000000000004,1,fog
4.3,15.6,10.6,3.3,5.0,2,rain
4.1,12.2,10.0,2.8,2.1999999999999993,2,rain
0.2999999999999998,17.8,9.4,2.0,8.4,2,rain
0.0,20.0,9.4,2.8,10.6,1,fog
0.0,15.6,11.1,3.0,4.5,4,sun
0.0,19.4,10.6,2.1,8.799999999999999,4,sun
0.0,25.6,12.2,3.0,13.400000000000002,4,sun
0.0,21.7,11.7,2.6,10.0,4,sun
0.0,23.3,10.6,1.8,12.700000000000001,1,fog
0.0,25.6,11.7,2.1,13.900000000000002,4,sun
0.0,16.7,11.7,3.7,5.0,4,sun
0.0,16.1,11.7,2.6,4.400000000000002,4,sun
0.0,17.8,11.1,2.7,6.700000000000001,4,sun
0.0,15.6,11.1,2.7,4.5,4,sun
0.0,21.7,11.7,2.1,10.0,4,sun
0.0,24.4,11.7,1.8,12.7,4,sun
0.0,27.8,12.2,2.1,15.600000000000001,4,sun
0.0,26.1,12.8,2.5,13.3,4,sun
0.0,22.8,10.0,2.5,12.8,4,sun
0.0,25.0,11.7,2.2,13.3,4,sun
4.6,16.1,11.7,3.4,4.400000000000002,2,rain
0.5,17.8,12.8,5.0,5.0,2,rain
0.0,20.0,11.7,3.0,8.3,4,sun
0.0,22.8,11.7,3.9,11.100000000000001,4,sun
0.0,26.7,12.8,4.3,13.899999999999999,4,sun
0.0,29.4,13.3,2.6,16.099999999999998,4,sun
0.0,31.1,15.6,3.2,15.500000000000002,4,sun
0.0,30.6,14.4,3.5,16.200000000000003,4,sun
0.0,28.9,14.4,2.7,14.499999999999998,4,sun
0.0,25.6,11.1,3.0,14.500000000000002,4,sun
0.0,24.4,11.1,3.5,13.299999999999999,4,sun
0.0,20.0,11.7,2.3,8.3,4,sun
0.0,23.9,9.4,2.6,14.499999999999998,4,sun
0.0,27.8,11.7,3.7,16.1,4,sun
0.0,30.0,16.1,3.5,13.899999999999999,0,drizzle
0.0,22.8,11.1,3.0,11.700000000000001,4,sun
0.0,25.0,11.1,3.1,13.9,4,sun
0.0,24.4,13.900000000000002,3.0,10.499999999999998,4,sun
0.5,23.9,13.3,3.2,10.599999999999998,2,rain
0.0,25.0,12.8,4.3,12.2,4,sun
0.0,25.6,13.900000000000002,3.4,11.700000000000001,4,sun
0.0,25.0,12.8,2.4,12.2,4,sun
0.0,26.1,11.7,2.4,14.400000000000002,4,sun
0.0,25.6,16.1,2.6,9.5,4,sun
0.0,30.6,15.6,3.0,15.000000000000002,4,sun
0.0,31.699999999999996,17.8,4.7,13.899999999999999,4,sun
0.0,33.3,17.2,3.9,16.099999999999998,4,sun
0.2999999999999998,28.3,18.3,2.1,10.0,2,rain
0.0,28.9,17.2,2.7,11.7,4,sun
0.0,30.6,15.0,3.4,15.600000000000001,1,fog
0.0,32.2,17.2,4.3,15.000000000000004,4,sun
0.0,33.9,17.8,3.4,16.099999999999998,4,sun
0.0,33.3,17.8,2.6,15.499999999999996,4,sun
0.0,33.3,15.0,2.9,18.299999999999997,4,sun
0.0,32.8,16.7,2.1,16.099999999999998,4,sun
0.0,29.4,15.6,3.2,13.799999999999999,0,drizzle
0.0,27.2,13.900000000000002,2.4,13.299999999999999,4,sun
0.0,30.0,14.4,1.9,15.6,0,drizzle
0.0,28.9,14.4,3.4,14.499999999999998,4,sun
0.0,21.1,16.7,3.7,4.400000000000002,4,sun
0.0,22.2,16.7,3.0,5.5,4,sun
0.0,26.1,16.7,2.2,9.400000000000002,4,sun
0.0,25.6,16.1,3.1,9.5,4,sun
0.0,27.8,16.1,3.3,11.7,4,sun
0.0,26.1,14.4,3.2,11.700000000000001,4,sun
0.0,26.1,15.0,2.8,11.100000000000001,4,sun
0.0,27.8,13.900000000000002,3.3,13.9,4,sun
0.0,33.3,17.8,3.4,15.499999999999996,4,sun
0.0,35.0,17.2,3.3,17.8,4,sun
0.0,26.7,16.7,3.9,10.0,4,sun
0.0,23.9,15.0,2.4,8.899999999999999,4,sun
0.0,23.9,13.900000000000002,2.8,9.999999999999998,4,sun
0.0,26.1,14.4,1.9,11.700000000000001,4,sun
0.2999999999999998,22.8,13.3,3.8,9.5,2,rain
0.0,21.1,14.4,2.4,6.700000000000001,1,fog
2.0,22.2,13.900000000000002,2.6,8.299999999999999,2,rain
0.0,23.3,12.2,1.9,11.100000000000001,1,fog
0.0,27.8,13.900000000000002,3.4,13.9,4,sun
0.0,32.2,14.4,3.8,17.800000000000004,4,sun
0.0,34.4,17.2,3.5,17.2,4,sun
0.0,34.4,17.8,2.6,16.599999999999998,4,sun
0.0,33.3,15.6,3.1,17.699999999999996,4,sun
0.0,30.6,16.1,2.0,14.5,4,sun
0.0,28.3,17.2,2.3,11.100000000000001,4,sun
0.0,26.1,14.4,2.6,11.700000000000001,1,fog
0.0,23.3,12.2,3.5,11.100000000000001,4,sun
0.0,25.0,15.0,2.9,10.0,4,sun
0.0,28.3,15.6,3.7,12.700000000000001,4,sun
0.0,25.0,15.6,3.6,9.4,1,fog
0.0,28.3,15.0,2.2,13.3,4,sun
0.0,28.9,16.1,2.4,12.799999999999997,4,sun
0.0,30.0,16.7,4.4,13.3,4,sun
7.6,28.3,16.7,2.7,11.600000000000001,2,rain
0.0,28.3,15.6,2.2,12.700000000000001,4,sun
30.5,18.3,15.0,5.2,3.3000000000000007,2,rain
0.0,21.7,13.900000000000002,3.7,7.799999999999999,4,sun
0.0,25.0,14.4,3.7,10.6,4,sun
0.0,27.2,13.900000000000002,3.0,13.299999999999999,4,sun
0.0,30.0,15.0,3.0,15.0,4,sun
0.0,31.699999999999996,16.1,2.1,15.599999999999998,0,drizzle
2.0,22.8,14.4,4.2,8.4,2,rain
0.0,22.2,14.4,2.6,7.799999999999999,4,sun
0.0,26.7,12.2,2.5,14.5,0,drizzle
0.0,27.8,13.900000000000002,1.8,13.9,0,drizzle
0.0,23.9,12.2,2.3,11.7,4,sun
0.0,25.6,12.2,3.4,13.400000000000002,4,sun
0.0,28.3,13.900000000000002,1.7,14.4,4,sun
0.0,29.4,14.4,2.1,14.999999999999998,4,sun
0.5,23.3,15.6,2.6,7.700000000000001,2,rain
32.380000000000024,22.2,13.3,5.8,8.899999999999999,2,rain
10.2,20.0,12.8,4.7,7.199999999999999,2,rain
0.0,18.9,16.1,5.8,2.799999999999997,4,sun
5.8,19.4,13.900000000000002,5.0,5.499999999999998,2,rain
0.0,19.4,11.1,3.8,8.299999999999999,4,sun
0.0,18.3,10.6,2.9,7.700000000000001,4,sun
0.0,18.3,10.0,2.9,8.3,4,sun
0.2999999999999998,20.6,8.9,3.5,11.700000000000001,2,rain
5.3,16.1,11.7,2.4,4.400000000000002,2,rain
0.2999999999999998,21.1,13.3,1.5,7.800000000000001,2,rain
0.0,22.8,13.3,2.4,9.5,4,sun
0.0,24.4,13.900000000000002,3.3,10.499999999999998,4,sun
0.0,25.0,14.4,3.6,10.6,1,fog
0.0,27.2,15.0,3.1,12.2,4,sun
0.0,26.7,14.4,2.1,12.299999999999999,4,sun
0.5,20.6,12.8,3.0,7.800000000000001,2,rain
0.0,16.7,10.6,3.4,6.1,4,sun
0.0,17.8,10.0,2.8,7.800000000000001,4,sun
1.0000000000000002,20.0,10.0,1.9,10.0,2,rain
1.8,18.3,12.8,3.8,5.5,2,rain
0.0,19.4,12.8,2.6,6.599999999999998,4,sun
0.0,21.1,14.4,4.3,6.700000000000001,4,sun
4.1,22.8,12.2,6.800000000000001,10.600000000000001,2,rain
0.0,18.3,9.4,2.7,8.9,1,fog
0.0,18.9,7.8,2.0,11.099999999999998,4,sun
0.0,20.6,8.3,1.8,12.3,4,sun
0.0,22.2,11.1,2.5,11.1,1,fog
2.0,15.6,12.8,2.6,2.799999999999999,2,rain
0.0,18.3,10.0,2.7,8.3,4,sun
0.0,17.8,7.2,3.8,10.600000000000001,4,sun
0.0,21.1,9.4,5.1,11.700000000000001,4,sun
0.0,21.7,8.9,1.9,12.799999999999999,4,sun
0.0,18.3,10.0,1.3,8.3,1,fog
0.0,21.1,9.4,1.3,11.700000000000001,1,fog
0.0,15.6,10.0,2.9,5.6,1,fog
0.0,19.4,11.1,4.8,8.299999999999999,4,sun
0.0,22.8,10.0,3.7,12.8,4,sun
0.0,23.3,9.4,1.6,13.9,4,sun
0.0,18.3,10.0,2.6,8.3,0,drizzle
9.9,16.1,13.900000000000002,2.2,2.200000000000001,2,rain
0.0,18.9,13.3,1.1,5.599999999999998,1,fog
0.2999999999999998,19.4,12.2,2.6,7.199999999999999,2,rain
28.7,21.1,13.3,4.7,7.800000000000001,2,rain
0.0,17.8,10.6,2.6,7.200000000000001,4,sun
4.6,18.3,10.6,2.8,7.700000000000001,2,rain
1.3,16.7,9.4,3.2,7.299999999999999,2,rain
0.0,15.0,10.0,5.0,5.0,1,fog
0.0,21.1,9.4,3.4,11.700000000000001,1,fog
0.0,20.0,8.9,1.3,11.1,4,sun
0.2999999999999998,19.4,11.7,1.3,7.699999999999999,2,rain
3.8,15.0,12.8,2.0,2.1999999999999993,2,rain
0.2999999999999998,17.2,12.2,2.6,5.0,2,rain
0.0,17.8,10.6,1.8,7.200000000000001,1,fog
0.0,16.1,8.3,1.3,7.800000000000001,1,fog
0.0,16.1,8.9,2.7,7.200000000000001,1,fog
0.0,12.8,7.2,2.6,5.6000000000000005,1,fog
0.0,15.0,8.9,2.9,6.1,1,fog
8.9,19.4,8.9,3.4,10.499999999999998,2,rain
6.9,12.2,10.0,4.6,2.1999999999999993,2,rain
0.0,16.1,7.8,1.7,8.3,1,fog
3.3,13.9,11.1,2.8,2.8000000000000007,2,rain
1.8,15.0,12.2,4.7,2.8000000000000007,2,rain
19.3,17.2,11.7,6.7,5.5,2,rain
32.380000000000024,15.6,11.7,7.200000000000001,3.9000000000000004,2,rain
26.2,12.2,8.9,6.0,3.299999999999999,2,rain
0.2999999999999998,11.1,7.2,2.8,3.8999999999999995,2,rain
0.7999999999999998,10.6,5.0,1.4,5.6,2,rain
0.0,10.0,3.3,2.2,6.7,4,sun
1.3,11.7,7.8,2.3,3.8999999999999995,2,rain
0.0,15.6,8.3,2.7,7.299999999999999,1,fog
12.7,12.2,9.4,3.0,2.799999999999999,2,rain
6.6,11.1,7.8,1.8,3.3,2,rain
3.3,10.0,5.0,1.3,5.0,2,rain
1.3,11.1,3.9000000000000004,3.9,7.199999999999999,2,rain
1.5,11.1,6.1,4.6,5.0,2,rain
9.9,11.1,5.0,5.1,6.1,2,rain
32.380000000000024,13.3,9.4,6.5,3.9000000000000004,2,rain
32.380000000000024,9.4,6.1,4.5,3.3000000000000007,2,rain
22.4,8.9,2.2,4.1,6.7,2,rain
2.0,8.9,1.7000000000000002,4.0,7.2,2,rain
29.500000000000004,13.3,6.7,7.54000000000001,6.6000000000000005,2,rain
1.5,8.9,3.3,3.8,5.6000000000000005,2,rain
2.0,8.9,2.8000000000000007,4.2,6.1000000000000005,2,rain
0.0,8.3,0.5999999999999996,4.0,7.700000000000001,1,fog
0.0,8.9,0.5999999999999996,4.7,8.3,4,sun
0.0,10.0,1.7000000000000002,3.1,8.3,1,fog
3.0,6.699999999999999,0.0,1.3,6.7,2,rain
7.1,6.699999999999999,2.8000000000000007,4.5,3.9000000000000004,2,rain
0.0,7.199999999999999,0.0,5.7,7.2,4,sun
0.0,9.4,-1.0,4.3,10.4,4,sun
0.0,9.4,-1.5999999999999996,3.0,11.0,4,sun
0.0,7.199999999999999,-2.6999999999999993,1.0,9.9,4,sun
0.0,1.6999999999999993,-2.0999999999999996,0.8999999999999999,3.8,1,fog
0.5,5.6,-3.8000000000000007,1.7,9.399999999999999,2,rain
12.2,10.0,3.9000000000000004,3.5,6.1,2,rain
2.5,10.6,4.4,5.0,6.199999999999999,2,rain
12.7,15.6,7.8,5.9,7.8,2,rain
2.0,10.6,6.1,4.7,4.5,2,rain
15.700000000000003,10.0,6.1,4.0,3.9000000000000004,2,rain
11.2,12.8,7.2,5.9,5.6000000000000005,2,rain
27.4,11.1,8.3,3.4,2.799999999999999,2,rain
32.380000000000024,15.6,10.0,6.2,5.6,2,rain
13.5,12.2,7.8,6.3,4.3999999999999995,2,rain
9.4,11.7,6.1,7.5,5.6,2,rain
0.2999999999999998,9.4,4.4,2.8,5.0,2,rain
16.0,8.9,5.6,5.6,3.3000000000000007,2,rain
1.3,7.800000000000001,6.1,6.1,1.7000000000000002,2,rain
0.0,7.800000000000001,1.7000000000000002,1.7,6.1,4,sun
1.5,6.699999999999999,1.0999999999999988,2.9,5.6,2,rain
3.6,6.1,2.8000000000000007,2.3,3.3,2,rain
21.8,6.699999999999999,3.9000000000000004,6.0,2.8000000000000007,2,rain
18.5,8.9,4.4,5.1,4.5,2,rain
0.0,8.3,2.8000000000000007,4.1,5.500000000000001,1,fog
4.3,7.800000000000001,4.4,6.7,3.3999999999999995,2,rain
27.4,5.6,2.8000000000000007,4.3,2.8,2,rain
4.6,7.800000000000001,2.8000000000000007,5.0,5.0,2,rain
6.1,5.0,2.8000000000000007,7.54000000000001,2.2,2,rain
2.5,5.6,2.2,4.3,3.3999999999999995,2,rain
5.8,5.0,2.2,1.5,2.8,2,rain
0.0,4.4,0.0,2.5,4.4,4,sun
8.6,4.4,1.7000000000000002,2.9,2.7,2,rain
1.5,5.0,1.7000000000000002,1.3,3.3,2,rain
0.0,7.199999999999999,0.5999999999999996,2.6,6.6000000000000005,1,fog
0.0,5.6,-1.0,3.4,6.6,4,sun
0.0,5.6,-2.0999999999999996,3.5,7.699999999999999,4,sun
0.0,19.4,9.789647464716042,2.2195299529547223,9.610352535283956,0,drizzle
0.0,19.04958843427317,14.097818911080193,2.394958843427317,4.951769523192974,0,drizzle
0.0,23.233185123330454,13.3,2.0038779774501343,9.933185123330453,0,drizzle
0.0,3.1624448284522053,-0.956292632559661,1.4062324454166104,4.118737461011865,0,drizzle
0.0,15.0,3.9000000000000004,3.367088913854376,11.1,0,drizzle
0.0,19.4,9.79104671978602,2.2213956263813595,9.608953280213978,0,drizzle
0.0,16.1,8.591606306504113,2.06259054024383,7.508393693495887,0,drizzle
0.0,9.035579756680114,1.337981685984742,3.383653012741143,7.6975980706953715,0,drizzle
0.0,20.589680209500443,14.201728608839364,2.920691443535746,6.3879516006610775,0,drizzle
0.0,24.957547390387383,12.695338720364598,2.397669360182299,12.262208670022787,0,drizzle
0.0,4.24860007962142,-0.15139992037858008,1.827527258250651,4.4,0,drizzle
0.0,15.988945372046814,8.814185060217993,1.5848561870972928,7.174760311828822,0,drizzle
0.0,4.076438341956116,-0.2500249175793634,1.6970485633496735,4.3264632595354815,0,drizzle
0.0,26.780753612322357,12.324801037225459,2.448611337613046,14.455952575096896,0,drizzle
0.0,3.3000000000000007,-1.404730224152276,0.9444814051556767,4.704730224152277,0,drizzle
0.0,6.254946632979374,-3.4609845398917702,1.6967022446804167,9.715931172871146,0,drizzle
0.0,13.989901336275825,4.405049331862088,4.321395029366783,9.584852004413738,0,drizzle
0.0,23.955908789200663,11.121964167185975,2.3039934849429047,12.833944622014688,0,drizzle
0.0,29.695570856395722,15.846309046996435,3.347785428197861,13.849261809399286,0,drizzle
0.0,24.458877737488763,11.823253542632518,2.4315006441150033,12.635624194856245,0,drizzle
0.0,26.2967409397484,12.419959487409965,2.390020256295018,13.876781452338435,0,drizzle
0.0,3.4917524480770723,-2.5358398193439875,1.0240145618778191,6.027592267421059,0,drizzle
0.0,2.2834496609195316,-1.6544820031348006,1.1682769952977976,3.9379316640543323,0,drizzle
0.0,2.341767694101714,-1.5582323058982848,1.2288797219106495,3.9000000000000004,0,drizzle
0.0,3.3000000000000007,-1.0359770805211141,1.4024366711662182,4.335977080521114,0,drizzle
0.0,25.6,13.224048653243853,2.624048653243853,12.375951346756148,0,drizzle
0.0,25.363993806496005,13.077876523760944,2.588938261880472,12.28611728273506,0,drizzle
0.0,27.18015112286586,13.374600408314858,2.0922624234409644,13.805550714551,0,drizzle
0.0,14.30013618567812,7.509196143478547,1.3545640253197437,6.790940042199573,0,drizzle
0.0,13.692599630005683,6.439531976687501,1.6802340116562495,7.2530676533181815,0,drizzle
0.0,15.0,3.9000000000000004,3.3722481130657918,11.1,0,drizzle
0.0,3.3786421957108406,-2.8000000000000007,1.4265654762365851,6.1786421957108395,0,drizzle
0.0,23.50240589400677,14.4,3.5340461908168215,9.102405894006772,0,drizzle
0.0,7.7858875620855414,1.1686555749653778,1.765536025759674,6.617231987120164,0,drizzle
0.0,29.576964158620925,14.303855490595666,1.8807710981191328,15.273108668025259,0,drizzle
0.0,18.210089044213746,9.955044522106874,2.5591313837335212,8.255044522106873,0,drizzle
0.0,25.312810392777322,13.3,2.615532468463918,12.01281039277732,0,drizzle
0.0,22.687101254129693,15.0,2.672140966096804,7.687101254129692,0,drizzle
0.0,18.49471153270442,9.893793709433952,2.4406905641509278,8.60091782327047,0,drizzle
0.0,24.506443040508465,9.745939881652518,3.975816452740122,14.760503158855949,0,drizzle
0.0,13.10698260623904,4.662219560918318,2.42412717422012,8.444763045320721,0,drizzle
0.0,23.893143355164,14.676467260819635,3.2931433551640015,9.216676094344365,0,drizzle
0.0,24.003166859202892,10.996833140797104,2.4650669747246337,13.006333718405791,0,drizzle
0.0,13.601393694305767,4.599303152847117,4.445011097266347,9.00209054145865,0,drizzle
0.0,26.153758997940344,12.746241002059659,2.5993165458290286,13.407517995880685,0,drizzle
0.0,18.033105520162223,13.559434311492303,2.5832763800405556,4.47367120866992,0,drizzle
0.0,27.71351329234958,13.876412716095341,1.835380925856989,13.837100576254242,0,drizzle
0.0,2.4206485612000535,-1.6999999999999993,0.9997051994545219,4.120648561200054,0,drizzle
0.0,16.860498052545463,4.532569337865457,3.7093095715600013,12.327928714680004,0,drizzle
0.0,24.4,10.501889161661353,3.181759031948872,13.898110838338646,0,drizzle
0.0,4.17812702696509,-2.9390635134825462,1.1011371007145785,7.117190540447634,0,drizzle
0.0,9.360436200265907,2.7129596405849945,2.3683489602127255,6.6474765596809124,0,drizzle
0.0,11.492334936493464,2.1328142441596496,2.6610779598548637,9.359520692333813,0,drizzle
0.0,27.004565412961924,12.670692001850245,2.3061856462969574,14.333873411111679,0,drizzle
0.0,3.0868214077723675,-0.8131785922276311,1.9062012797930614,3.9000000000000004,0,drizzle
0.0,9.979002712117586,2.648955814230195,2.4503480619232683,7.330046897887391,0,drizzle
0.0,12.580368024510129,4.5940537574159706,2.4,7.986314267094159,0,drizzle
0.0,28.6044725713205,15.118496556325567,3.0953253383316452,13.485976014994934,0,drizzle
0.0,24.97019742525465,13.3,2.514763948604309,11.670197425254651,0,drizzle
0.0,17.577385074044894,4.776310925175263,4.206190805923592,12.80107414886963,0,drizzle
0.0,27.380080248683328,13.251033111601503,2.067221659928793,14.129047137081823,0,drizzle
0.0,2.6058050035267506,-1.478651816258136,1.4320222756127954,4.0844568197848865,0,drizzle
0.0,24.168732641933424,10.831267358066574,2.7299722270934814,13.337465283866852,0,drizzle
0.0,3.1737354690668784,-1.5292994051726136,1.4515174371197461,4.703034874239492,0,drizzle
0.0,7.056935508726667,0.5376385550859837,1.8073366405781197,6.519296953640685,0,drizzle
0.0,18.748537833393588,12.915495917058319,2.7495126111311956,5.833041916335267,0,drizzle
0.0,8.269369088946016,0.5820633849497545,1.8280097515307314,7.687305703996261,0,drizzle
0.0,10.76766905970048,4.361089914176323,1.5790413675374402,6.406579145524157,0,drizzle
